classification_system,code,code_clean,description,source
icd-09-mc,208.11,20811,"chronic leukaemia unspecified cell type, in remission",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.12,20812,"chronic leukaemia without specified cell type, in relapse",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.20,20820,"subacute leukaemia unspecified cell type, not mentioned as having achieved remission",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.21,20821,"subacute leukaemia unspecified cell type, in remission",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.22,20822,"subacute leukaemia without specified cell type, in relapse",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.80,20880,"other leukaemias unspecified cell type, no mention of having achieved remission",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.81,20881,"other leukaemias not specified cell type, in remission",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.82,20882,other leukaemias without cell type specification in relapse,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.90,20890,unspecified leukaemia without mention of having achieved remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.91,20891,unspecified leukaemia in remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,208.92,20892,unspecified leukaemia in relapse,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-09-mc,238.79,23879,other lymphoid and haematopoietic tissues,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
e90 (belgian pseudopathology codes),,FL_CANCER_MOC_YN,Reimbursement of multidisciplinary oncological concertation (flag),
e90 (belgian pseudopathology codes),,FL_CANCER_CHEMORT_YN,Reimbursement of chemo- or radiotherapy (flag),
