classification_system,code,code_clean,description,source
icd-10-mc,C82.85,C8285,"Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.86,C8286,"Other types of follicular lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.87,C8287,"Other types of follicular lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.88,C8288,"Other types of follicular lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.89,C8289,"Other types of follicular lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.90,C8290,"Follicular lymphoma, unspecified, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.91,C8291,"Follicular lymphoma, unspecified, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.92,C8292,"Follicular lymphoma, unspecified, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.93,C8293,"Follicular lymphoma, unspecified, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.94,C8294,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.95,C8295,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.96,C8296,"Follicular lymphoma, unspecified, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.97,C8297,"Follicular lymphoma, unspecified, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.98,C8298,"Follicular lymphoma, unspecified, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C82.99,C8299,"Follicular lymphoma, unspecified, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.00,C8300,"Small cell B-cell lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.01,C8301,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.02,C8302,"Small cell B-cell lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.03,C8303,"Small cell B-cell lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.04,C8304,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.05,C8305,"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.06,C8306,"Small cell B-cell lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.07,C8307,"Small cell B-cell lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.08,C8308,"Small cell B-cell lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.09,C8309,"Small cell B-cell lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.10,C8310,"Mantle cell lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.11,C8311,"Mantle cell lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.12,C8312,"Mantle cell lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.13,C8313,"Mantle cell lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.14,C8314,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.15,C8315,"Mantle cell lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.16,C8316,"Mantle cell lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.17,C8317,"Mantle cell lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.18,C8318,"Mantle cell lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.19,C8319,"Mantle cell lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.30,C8330,"Diffuse large B-cell lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.31,C8331,"Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.32,C8332,"Diffuse large B-cell lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.33,C8333,"Diffuse large B-cell lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.34,C8334,"Diffuse large B-cell lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.35,C8335,"Diffuse large B-cell lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.36,C8336,"Diffuse large B-cell lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.37,C8337,"Diffuse large B-cell lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.38,C8338,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.39,C8339,"Diffuse large B-cell lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.50,C8350,"Lymphoblastic (diffuse) lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.51,C8351,"Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.52,C8352,"Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.53,C8353,"Lymphoblastic (diffuse) lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.54,C8354,"Lymphoblastic (diffuse) lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.55,C8355,"Lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.56,C8356,"Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.57,C8357,"Lymphoblastic (diffuse) lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.58,C8358,"Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.59,C8359,"Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.70,C8370,"Burkitt lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.71,C8371,"Burkitt lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.72,C8372,"Burkitt lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.73,C8373,"Burkitt lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.74,C8374,"Burkitt lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.75,C8375,"Burkitt lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.76,C8376,"Burkitt lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.77,C8377,"Burkitt lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.78,C8378,"Burkitt lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.79,C8379,"Burkitt lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.80,C8380,"Other non-follicular lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.81,C8381,"Other non-follicular lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.82,C8382,"Other non-follicular lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.83,C8383,"Other non-follicular lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.84,C8384,"Other non-follicular lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.85,C8385,"Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.86,C8386,"Other non-follicular lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.87,C8387,"Other non-follicular lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.88,C8388,"Other non-follicular lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.89,C8389,"Other non-follicular lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.90,C8390,"Non-follicular (diffuse) lymphoma, unspecified, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.91,C8391,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.92,C8392,"Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.93,C8393,"Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.94,C8394,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.95,C8395,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.96,C8396,"Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.97,C8397,"Non-follicular (diffuse) lymphoma, unspecified, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.98,C8398,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C83.99,C8399,"Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.00,C8400,"Mycosis fungoides, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.01,C8401,"Mycosis fungoides, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.02,C8402,"Mycosis fungoides, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.03,C8403,"Mycosis fungoides, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.04,C8404,"Mycosis fungoides, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.05,C8405,"Mycosis fungoides, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.06,C8406,"Mycosis fungoides, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.07,C8407,"Mycosis fungoides, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.08,C8408,"Mycosis fungoides, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.09,C8409,"Mycosis fungoides, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.10,C8410,"Sezary disease, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.11,C8411,"Sezary disease, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.12,C8412,"Sezary disease, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.13,C8413,"Sezary disease, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.14,C8414,"Sezary disease, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.15,C8415,"Sezary disease, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.16,C8416,"Sezary disease, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.17,C8417,"Sezary disease, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.18,C8418,"Sezary disease, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.19,C8419,"Sezary disease, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.40,C8440,"Peripheral T-cell lymphoma, not classified, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.41,C8441,"Peripheral T-cell lymphoma, not classified, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.42,C8442,"Peripheral T-cell lymphoma, not classified, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.43,C8443,"Peripheral T-cell lymphoma, not classified, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.44,C8444,"Peripheral T-cell lymphoma, not classified, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.45,C8445,"Peripheral T-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.46,C8446,"Peripheral T-cell lymphoma, not classified, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.47,C8447,"Peripheral T-cell lymphoma, not classified, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.48,C8448,"Peripheral T-cell lymphoma, not classified, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.49,C8449,"Peripheral T-cell lymphoma, not classified, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.60,C8460,"Anaplastic large cell lymphoma, ALK-positive, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.61,C8461,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.62,C8462,"Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.63,C8463,"Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.64,C8464,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.65,C8465,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.66,C8466,"Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.67,C8467,"Anaplastic large cell lymphoma, ALK-positive, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.68,C8468,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.69,C8469,"Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.70,C8470,"Anaplastic large cell lymphoma, ALK-negative, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.71,C8471,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.72,C8472,"Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.73,C8473,"Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.74,C8474,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.75,C8475,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.76,C8476,"Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.77,C8477,"Anaplastic large cell lymphoma, ALK-negative, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.78,C8478,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.79,C8479,"Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.7A,C847A,"Anaplastic large cell lymphoma, ALK-negative, breast",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.90,C8490,"Mature T/NK-cell lymphomas, unspecified, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.91,C8491,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.92,C8492,"Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.93,C8493,"Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.94,C8494,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.95,C8495,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.96,C8496,"Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.97,C8497,"Mature T/NK-cell lymphomas, unspecified, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.98,C8498,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.99,C8499,"Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A0,C84A0,"Cutaneous T-cell lymphoma, unspecified, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A1,C84A1,"Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
